name,class,since,until
MB_OVERLOAD_REGEX,,,7.4
FILTER_SANITIZE_MAGIC_QUOTES,,,7.4
T_NAME_FULLY_QUALIFIED,,8.0,
T_NAME_QUALIFIED,,8.0,
T_NAME_RELATIVE,,8.0,
OPSYS_Z_CPM,ZipArchive,,7.4
CURLOPT_DOH_URL,,8.1,
CURLOPT_ISSUERCERT_BLOB,,8.1,
CURLOPT_PROXY_ISSUERCERT,,8.1,
CURLOPT_PROXY_ISSUERCERT_BLOB,,8.1,
CURLOPT_PROXY_SSLCERT_BLOB,,8.1,
CURLOPT_PROXY_SSLKEY_BLOB,,8.1,
CURLOPT_SSLCERT_BLOB,,8.1,
CURLOPT_SSLKEY_BLOB,,8.1,
IMG_AVIF,,8.1,
IMG_WEBP_LOSSLESS,,8.1,
MYSQLI_REFRESH_REPLICA,,8.1,
PRIO_DARWIN_BG,,8.1,
PRIO_DARWIN_THREAD,,8.1,
POSIX_RLIMIT_KQUEUES,,8.1,
POSIX_RLIMIT_NPTS,,8.1,
SO_ACCEPTFILTER,,8.1,
SO_DONTTRUNC,,8.1,
SO_WANTMORE,,8.1,
SO_MARK,,8.1,
TCP_DEFER_ACCEPT,,8.1,
SODIUM_CRYPTO_STREAM_XCHACHA20_NONCEBYTES,,8.1,
SODIUM_CRYPTO_STREAM_XCHACHA20_KEYBYTES,,8.1,
SODIUM_CRYPTO_SCALARMULT_RISTRETTO255_BYTES,,8.1,
SODIUM_CRYPTO_SCALARMULT_RISTRETTO255_SCALARBYTES,,8.1,
SODIUM_CRYPTO_CORE_RISTRETTO255_BYTES,,8.1,
SODIUM_CRYPTO_CORE_RISTRETTO255_HASHBYTES,,8.1,
SODIUM_CRYPTO_CORE_RISTRETTO255_SCALARBYTES,,8.1,
SODIUM_CRYPTO_CORE_RISTRETTO255_NONREDUCEDSCALARBYTES,,8.1,
T_READONLY,,8.1,
DISP_E_PARAMNOTFOUND,,8.2,
LOCALE_NEUTRAL,,8.2,
CURLALTSVC_H1,,8.2,
CURLALTSVC_H2,,8.2,
CURLALTSVC_H3,,8.2,
CURLALTSVC_READONLYFILE,,8.2,
CURLAUTH_AWS_SIGV4,,8.2,
CURLE_PROXY,,8.2,
CURLFTPMETHOD_DEFAULT,,8.2,
CURLHSTS_ENABLE,,8.2,
CURLHSTS_READONLYFILE,,8.2,
CURLINFO_PROXY_ERROR,,8.2,
CURLINFO_REFERER,,8.2,
CURLINFO_RETRY_AFTER,,8.2,
CURLMOPT_MAX_CONCURRENT_STREAMS,,8.2,
CURLOPT_ALTSVC_CTRL,,8.2,
CURLOPT_ALTSVC,,8.2,
CURLOPT_AWS_SIGV4,,8.2,
CURLOPT_CAINFO_BLOB,,8.2,
CURLOPT_DOH_SSL_VERIFYHOST,,8.2,
CURLOPT_DOH_SSL_VERIFYPEER,,8.2,
CURLOPT_DOH_SSL_VERIFYSTATUS,,8.2,
CURLOPT_HSTS_CTRL,,8.2,
CURLOPT_HSTS,,8.2,
CURLOPT_MAIL_RCPT_ALLLOWFAILS,,8.2,
CURLOPT_MAXAGE_CONN,,8.2,
CURLOPT_MAXFILESIZE_LARGE,,8.2,
CURLOPT_MAXLIFETIME_CONN,,8.2,
CURLOPT_PROXY_CAINFO_BLOB,,8.2,
CURLOPT_SASL_AUTHZID,,8.2,
CURLOPT_SSH_HOST_PUBLIC_KEY_SHA256,,8.2,
CURLOPT_SSL_EC_CURVES,,8.2,
CURLOPT_UPKEEP_INTERVAL_MS,,8.2,
CURLOPT_UPLOAD_BUFFERSIZE,,8.2,
CURLOPT_XFERINFOFUNCTION,,8.2,
CURLPROTO_MQTT,,8.2,
CURLPX_BAD_ADDRESS_TYPE,,8.2,
CURLPX_BAD_VERSION,,8.2,
CURLPX_CLOSED,,8.2,
CURLPX_GSSAPI,,8.2,
CURLPX_GSSAPI_PERMSG,,8.2,
CURLPX_GSSAPI_PROTECTION,,8.2,
CURLPX_IDENTD_DIFFER,,8.2,
CURLPX_IDENTD,,8.2,
CURLPX_LONG_HOSTNAME,,8.2,
CURLPX_LONG_PASSWD,,8.2,
CURLPX_LONG_USER,,8.2,
CURLPX_NO_AUTH,,8.2,
CURLPX_OK,,8.2,
CURLPX_RECV_ADDRESS,,8.2,
CURLPX_RECV_AUTH,,8.2,
CURLPX_RECV_CONNECT,,8.2,
CURLPX_RECV_REQACK,,8.2,
CURLPX_REPLY_ADDRESS_TYPE_NOT_SUPPORTED,,8.2,
CURLPX_REPLY_COMMAND_NOT_SUPPORTED,,8.2,
CURLPX_REPLY_CONNECTION_REFUSED,,8.2,
CURLPX_REPLY_GENERAL_SERVER_FAILURE,,8.2,
CURLPX_REPLY_HOST_UNREACHABLE,,8.2,
CURLPX_REPLY_NETWORK_UNREACHABLE,,8.2,
CURLPX_REPLY_NOT_ALLOWED,,8.2,
CURLPX_REPLY_TTL_EXPIRED,,8.2,
CURLPX_REPLY_UNASSIGNED,,8.2,
CURLPX_REQUEST_FAILED,,8.2,
CURLPX_RESOLVE_HOST,,8.2,
CURLPX_SEND_AUTH,,8.2,
CURLPX_SEND_CONNECT,,8.2,
CURLPX_SEND_REQUEST,,8.2,
CURLPX_UNKNOWN_FAIL,,8.2,
CURLPX_UNKNOWN_MODE,,8.2,
CURLPX_USER_REJECTED,,8.2,
CURLSSLOPT_AUTO_CLIENT_CERT,,8.2,
CURLSSLOPT_NATIVE_CA,,8.2,
CURLSSLOPT_NO_PARTIALCHAIN,,8.2,
CURLSSLOPT_REVOKE_BEST_EFFORT,,8.2,
CURL_VERSION_GSASL,,8.2,
CURL_VERSION_HSTS,,8.2,
CURL_VERSION_HTTP3,,8.2,
CURL_VERSION_UNICODE,,8.2,
CURL_VERSION_ZSTD,,8.2,
DBA_LMDB_USE_SUB_DIR,,8.2,
DBA_LMDB_NO_SUB_DIR,,8.2,
FILTER_FLAG_GLOBAL_RANGE,,8.2,
SO_INCOMING_CPU,,8.2,
SO_MEMINFO,,8.2,
SO_RTABLE,,8.2,
TCP_KEEPALIVE,,8.2,
TCP_KEEPCNT,,8.2,
TCP_KEEPIDLE,,8.2,
TCP_KEEPINTVL,,8.2,
TCP_NOTSENT_LOWAT,,8.2,
LOCAL_CREDS_PERSISTENT,,8.2,
SCM_CREDS2,,8.2,
LOCAL_CREDS,,8.2,
SO_BPF_EXTENSIONS,,8.2,
SO_SETFIB,,8.2,
TCP_CONGESTION,,8.2,
SO_ZEROCOPY,,8.2,
MSG_ZEROCOPY,,8.2,
CURLINFO_CAPATH,,8.3,
CURLINFO_CAINFO,,8.3,
CURLOPT_MIME_OPTIONS,,8.3,
CURLMIMEOPT_FORMESCAPE,,8.3,
CURLOPT_WS_OPTIONS,,8.3,
CURLWS_RAW_MODE,,8.3,
CURLOPT_SSH_HOSTKEYFUNCTION,,8.3,
CURLOPT_PROTOCOLS_STR,,8.3,
CURLOPT_REDIR_PROTOCOLS_STR,,8.3,
CURLOPT_CA_CACHE_TIMEOUT,,8.3,
CURLOPT_QUICK_EXIT,,8.3,
CURLKHMATCH_OK,,8.3,
CURLKHMATCH_MISMATCH,,8.3,
CURLKHMATCH_MISSING,,8.3,
CURLKHMATCH_LAST,,8.3,
MIXED_NUMBERS,SpoofChecker,8.3,
HIDDEN_OVERLAY,SpoofChecker,8.3,
OPENSSL_CMS_OLDMIMETYPE,,8.3,
PKCS7_NOOLDMIMETYPE,,8.3,
SIGINFO,,8.3,
PDO_ODBC_TYPE,,8.3,
POSIX_SC_ARG_MAX,,8.3,
POSIX_SC_PAGESIZE,,8.3,
POSIX_SC_NPROCESSORS_CONF,,8.3,
POSIX_SC_NPROCESSORS_ONLN,,8.3,
POSIX_PC_LINK_MAX,,8.3,
POSIX_PC_MAX_CANON,,8.3,
POSIX_PC_MAX_INPUT,,8.3,
POSIX_PC_NAME_MAX,,8.3,
POSIX_PC_PATH_MAX,,8.3,
POSIX_PC_PIPE_BUF,,8.3,
POSIX_PC_CHOWN_RESTRICTED,,8.3,
POSIX_PC_NO_TRUNC,,8.3,
POSIX_PC_ALLOC_SIZE_MIN,,8.3,
POSIX_PC_SYMLINK_MAX,,8.3,
SO_ATTACH_REUSEPORT_CBPF,,8.3,
SO_DETACH_BPF,,8.3,
SO_DETACH_FILTER,,8.3,
TCP_QUICKACK,,8.3,
IP_DONTFRAG,,8.3,
IP_MTU_DISCOVER,,8.3,
IP_PMTUDISC_DO,,8.3,
IP_PMTUDISC_DONT,,8.3,
IP_PMTUDISC_WANT,,8.3,
IP_PMTUDISC_PROBE,,8.3,
IP_PMTUDISC_INTERFACE,,8.3,
IP_PMTUDISC_OMIT,,8.3,
AF_DIVERT,,8.3,
SOL_UDPLITE,,8.3,
UDPLITE_RECV_CSCOV,,8.3,
UDPLITE_SEND_CSCOV,,8.3,
SO_RERROR,,8.3,
SO_ZEROIZE,,8.3,
SO_SPLICE,,8.3,
TCP_REPAIR,,8.3,
SO_REUSEPORT_LB,,8.3,
IP_BIND_ADDRESS_NO_PORT,,8.3,
ER_DATA_LENGTH,ZipArchive,8.3,
ER_NOT_ALLOWED,ZipArchive,8.3,
AFL_RDONLY,ZipArchive,8.3,
AFL_IS_TORRENTZIP,ZipArchive,8.3,
AFL_WANT_TORRENTZIP,ZipArchive,8.3,
AFL_CREATE_OR_KEEP_FILE_FOR_EMPTY_ARCHIVE,ZipArchive,8.3,
FL_OPEN_FILE_NOW,ZipArchive,8.3,
LENGTH_TO_END,ZipArchive,8.3,
LENGTH_UNCHECKED,ZipArchive,8.3,
STREAM_NOTIFY_COMPLETED,,8.3,
PHP_OUTPUT_HANDLER_PROCESSED,,8.4,
PHP_SBINDIR,,8.4,
CURL_HTTP_VERSION_3,,8.4,
CURL_HTTP_VERSION_3ONLY,,8.4,
CURL_TCP_KEEPCNT,,8.4,
CURLOPT_PREREQFUNCTION,,8.4,
CURL_PREREQFUNC_OK,,8.4,
CURL_PREREQFUNC_ABORT,,8.4,
CURLOPT_SERVER_RESPONSE_TIMEOUT,,8.4,
CURLOPT_DEBUGFUNCTION,,8.4,
CURLINFO_TEXT,,8.4,
CURLINFO_HEADER_IN,,8.4,
CURLINFO_DATA_IN,,8.4,
CURLINFO_DATA_OUT,,8.4,
CURLINFO_SSL_DATA_OUT,,8.4,
CURLINFO_SSL_DATA_IN,,8.4,
CURLINFO_POSTTRANSFER_TIME_T,,8.4,
PATTERN,IntlDateFormatter,8.4,
PROPERTY_IDS_UNARY_OPERATOR,IntlChar,8.4,
PROPERTY_ID_COMPAT_MATH_START,IntlChar,8.4,
PROPERTY_ID_COMPAT_MATH_CONTINUE,IntlChar,8.4,
LDAP_OPT_X_TLS_PROTOCOL_MAX,,8.4,
LDAP_OPT_X_TLS_PROTOCOL_TLS1_3,,8.4,
LIBXML_RECOVER,,8.4,
LIBXML_NO_XXE,,8.4,
MYSQLI_TYPE_VECTOR,,8.4,
X509_PURPOSE_OCSP_HELPER,,8.4,
X509_PURPOSE_TIMESTAMP_SIGN,,8.4,
SIGCKPT,,8.4,
SIGCKPTEXIT,,8.4,
WEXITED,,8.4,
WSTOPPED,,8.4,
WNOWAIT,,8.4,
P_ALL,,8.4,
P_PID,,8.4,
P_PGID,,8.4,
P_PIDFD,,8.4,
P_UID,,8.4,
P_GID,,8.4,
P_SID,,8.4,
P_JAILID,,8.4,
PGSQL_TUPLES_CHUNK,,8.4,
POSIX_SC_CHILD_MAX,,8.4,
POSIX_SC_CLK_TCK,,8.4,
SO_EXCLUSIVEADDRUSE,,8.4,
SOCK_CONN_DGRAM,,8.4,
SOCK_DCCP,,8.4,
TCP_SYNCNT,,8.4,
SO_EXCLBIND,,8.4,
SO_NOSIGPIPE,,8.4,
SO_LINGER_SEC,,8.4,
IP_PORTRANGE,,8.4,
IP_PORTRANGE_DEFAULT,,8.4,
IP_PORTRANGE_HIGH,,8.4,
IP_PORTRANGE_LOW,,8.4,
SOCK_NONBLOCK,,8.4,
SOCK_CLOEXEC,,8.4,
SO_BINDTOIFINDEX,,8.4,
SODIUM_CRYPTO_AEAD_AEGIS128L_KEYBYTES,,8.4,
SODIUM_CRYPTO_AEAD_AEGIS128L_NSECBYTES,,8.4,
SODIUM_CRYPTO_AEAD_AEGIS128L_NPUBBYTES,,8.4,
SODIUM_CRYPTO_AEAD_AEGIS128L_ABYTES,,8.4,
SODIUM_CRYPTO_AEAD_AEGIS256_KEYBYTES,,8.4,
SODIUM_CRYPTO_AEAD_AEGIS256_NSECBYTES,,8.4,
SODIUM_CRYPTO_AEAD_AEGIS256_NPUBBYTES,,8.4,
SODIUM_CRYPTO_AEAD_AEGIS256_ABYTES,,8.4,
T_PUBLIC_SET,,8.4,
T_PROTECTED_SET,,8.4,
T_PRIVATE_SET,,8.4,
XML_OPTION_PARSE_HUGE,,8.4,
DOCUMENT_POSITION_DISCONNECTED,DOMNode,8.4,
DOCUMENT_POSITION_PRECEDING,DOMNode,8.4,
DOCUMENT_POSITION_FOLLOWING,DOMNode,8.4,
DOCUMENT_POSITION_CONTAINS,DOMNode,8.4,
DOCUMENT_POSITION_CONTAINED_BY,DOMNode,8.4,
DOCUMENT_POSITION_IMPLEMENTATION_SPECIFIC,DOMNode,8.4,
ROUND_HALFODD,NumberFormatter,8.4,
HalfAwayFromZero,RoundingMode,8.4,
HalfTowardsZero,RoundingMode,8.4,
HalfEven,RoundingMode,8.4,
HalfOdd,RoundingMode,8.4,
TowardsZero,RoundingMode,8.4,
AwayFromZero,RoundingMode,8.4,
NegativeInfinity,RoundingMode,8.4,
PositiveInfinity,RoundingMode,8.4,
ER_TRUNCATED_ZIP,ZipArchive,8.4,
MYSQLI_SET_CHARSET_DIR,,,8.3
MYSQLI_STMT_ATTR_PREFETCH_ROWS,,,8.3
MYSQLI_CURSOR_TYPE_FOR_UPDATE,,,8.3
MYSQLI_CURSOR_TYPE_SCROLLABLE,,,8.3
MYSQLI_TYPE_INTERVAL,,,8.3
PHP_BUILD_DATE,,8.5,
PHP_BUILD_PROVIDER,,8.5,
CURLINFO_USED_PROXY,,8.5,
CURLINFO_HTTPAUTH_USED,,8.5,
CURLINFO_PROXYAUTH_USED,,8.5,
CURLINFO_CONN_ID,,8.5,
CURLINFO_QUEUE_TIME_T,,8.5,
CURLOPT_INFILESIZE_LARGE,,8.5,
CURLFOLLOW_ALL,,8.5,
CURLFOLLOW_OBEYCODE,,8.5,
CURLFOLLOW_FIRSTONLY,,8.5,
FILTER_THROW_ON_FAILURE,,8.5,
DECIMAL_COMPACT_SHORT,,8.5,
DECIMAL_COMPACT_LONG,,8.5,
OPENSSL_PKCS1_PSS_PADDING,,8.5,
PKCS7_NOSMIMECAP,,8.5,
PKCS7_CRLFEOL,,8.5,
PKCS7_NOCRL,,8.5,
PKCS7_NO_DUAL_CONTENT,,8.5,
POSIX_SC_OPEN_MAX,,8.5,
IPPROTO_ICMP,,8.5,
IPPROTO_ICMPV6,,8.5,
TCP_FUNCTION_BLK,,8.5,
TCP_FUNCTION_ALIAS,,8.5,
TCP_REUSPORT_LB_NUMA,,8.5,
TCP_REUSPORT_LB_NUMA_NODOM,,8.5,
TCP_REUSPORT_LB_NUMA_CURDOM,,8.5,
TCP_BBR_ALGORITHM,,8.5,
AF_PACKET,,8.5,
IP_BINDANY,,8.5,
SO_BUSY_POLL,,8.5,
UDP_SEGMENT,,8.5,
SHUT_RD,,8.5,
SHUT_WR,,8.5,
SHUT_RDWR,,8.5,
T_VOID_CAST,,8.5,
T_PIPE,,8.5,
IMAGETYPE_SVG,,8.5,
CURRENCY_ISO,NumberFormatter,8.5,
CURRENCY_PLURAL,NumberFormatter,8.5,
CASH_CURRENCY,NumberFormatter,8.5,
CURRENCY_STANDARD,NumberFormatter,8.5,
TYPE_AND,IntlListFormatter,8.5,
TYPE_OR,IntlListFormatter,8.5,
TYPE_UNITS,IntlListFormatter,8.5,
WIDTH_WIDE,IntlListFormatter,8.5,
WIDTH_SHORT,IntlListFormatter,8.5,
WIDTH_NARROW,IntlListFormatter,8.5,
